,Province/State,Country/Region,Lat,Long,date,confirmed_cases,deaths_cases,recovered_cases,Anual Average Temperature (C),Anual Average High Temperature (C),Anual Average Low Temperature (C),Month Average Temperature (C),Month Average High Temperature (C),Month Average Low Temperature (C)
8704,,Nicaragua,12.8654,-85.2072,2/25/20,0.0,0.0,0.0,25.888888888888886,29.72222222222222,23.777777777777775,25.833333333333332,29.166666666666664,22.5
8705,,Niger,17.6078,8.0817,2/25/20,0.0,0.0,0.0,28.333333333333332,34.66666666666667,22.277777777777775,25.222222222222225,31.944444444444443,17.555555555555557
8706,,Nigeria,9.082,8.6753,2/25/20,0.0,0.0,0.0,26.722222222222218,31.166666666666664,21.999999999999996,27.111111111111107,32.88888888888889,21.333333333333336
8707,,North Macedonia,41.6086,21.7453,2/25/20,0.0,0.0,0.0,11.61111111111111,16.444444444444446,6.666666666666666,3.0555555555555554,6.500000000000002,-0.8333333333333333
8708,,Norway,60.472,8.4689,2/25/20,0.0,0.0,0.0,4.333333333333331,6.722222222222223,0.9999999999999984,-3.6666666666666674,-1.2777777777777781,-6.833333333333334
8709,,Oman,21.0,57.0,2/25/20,2.0,0.0,0.0,26.555555555555554,31.44444444444444,21.833333333333332,20.833333333333332,25.444444444444443,16.11111111111111
8710,,Pakistan,30.3753,69.3451,2/25/20,0.0,0.0,0.0,21.5,28.388888888888886,14.777777777777779,12.999999999999998,19.61111111111111,6.444444444444445
8711,,Panama,8.538,-80.7821,2/25/20,0.0,0.0,0.0,25.944444444444446,30.166666666666664,23.277777777777782,26.055555555555557,31.11111111111111,23.333333333333332
8712,,Papua New Guinea,-6.315,143.9555,2/25/20,0.0,0.0,0.0,24.666666666666668,29.333333333333332,20.944444444444446,25.166666666666664,29.888888888888886,21.38888888888889
8713,,Paraguay,-23.4425,-58.4438,2/25/20,0.0,0.0,0.0,22.277777777777775,27.88888888888889,17.333333333333336,26.5,31.833333333333332,21.611111111111114
8714,,Peru,-9.19,-75.0152,2/25/20,0.0,0.0,0.0,15.833333333333332,22.944444444444443,11.500000000000002,17.666666666666664,24.27777777777778,13.944444444444445
8715,,Philippines,13.0,122.0,2/25/20,3.0,1.0,1.0,26.555555555555554,30.33333333333333,22.722222222222225,25.611111111111107,29.444444444444443,21.666666666666668
8716,,Poland,51.9194,19.1451,2/25/20,0.0,0.0,0.0,7.000000000000001,13.444444444444446,0.9999999999999984,-2.6111111111111107,2.5555555555555562,-8.444444444444445
8717,,Portugal,39.3999,-8.2245,2/25/20,0.0,0.0,0.0,15.777777777777777,20.166666666666664,12.333333333333334,11.555555555555554,15.333333333333334,8.38888888888889
8718,,Qatar,25.3548,51.1839,2/25/20,0.0,0.0,0.0,26.722222222222218,31.611111111111114,21.999999999999996,18.388888888888886,22.166666666666668,14.388888888888888
8719,,Romania,45.9432,24.9668,2/25/20,0.0,0.0,0.0,8.666666666666668,13.944444444444445,5.055555555555556,-1.3888888888888888,2.6111111111111125,-4.388888888888888
8720,,Russia,60.0,90.0,2/25/20,2.0,0.0,2.0,-0.944444444444444,3.611111111111111,-5.166666666666667,-16.555555555555557,-11.722222222222223,-20.666666666666668
8721,,Rwanda,-1.9403,29.8739,2/25/20,0.0,0.0,0.0,19.111111111111114,24.777777777777775,14.833333333333334,19.27777777777778,24.888888888888886,14.944444444444443
8722,,Saint Lucia,13.9094,-60.9789,2/25/20,0.0,0.0,0.0,27.5,29.833333333333336,24.777777777777775,26.22222222222222,28.444444444444446,23.555555555555557
8723,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/25/20,0.0,0.0,0.0,25.27777777777778,30.166666666666664,24.888888888888886,24.0,28.88888888888889,23.88888888888889
8724,,San Marino,43.9424,12.4578,2/25/20,0.0,0.0,0.0,12.777777777777777,15.777777777777777,9.277777777777779,3.4999999999999982,5.611111111111112,0.7222222222222207
8725,,Saudi Arabia,24.0,45.0,2/25/20,0.0,0.0,0.0,25.33333333333333,30.666666666666668,18.94444444444444,17.444444444444443,22.83333333333333,11.888888888888888
8726,,Senegal,14.4974,-14.4524,2/25/20,0.0,0.0,0.0,27.5,33.388888888888886,21.666666666666668,25.611111111111107,33.11111111111111,18.666666666666664
8727,,Serbia,44.0165,21.0059,2/25/20,0.0,0.0,0.0,10.111111111111112,15.166666666666664,5.499999999999999,0.5555555555555556,4.8888888888888875,-3.0555555555555554
8728,,Seychelles,-4.6796,55.492,2/25/20,0.0,0.0,0.0,26.666666666666664,29.388888888888893,24.555555555555557,27.388888888888886,30.166666666666664,25.38888888888889
8729,,Singapore,1.2833,103.8333,2/25/20,91.0,0.0,53.0,26.44444444444444,30.444444444444443,23.88888888888889,26.5,30.72222222222222,23.61111111111111
8730,,Slovakia,48.669,19.699,2/25/20,0.0,0.0,0.0,6.222222222222223,11.666666666666666,2.2222222222222223,-2.6111111111111107,1.7777777777777792,-6.0
8731,,Slovenia,46.1512,14.9955,2/25/20,0.0,0.0,0.0,7.999999999999999,12.111111111111109,3.7222222222222237,-0.3333333333333341,3.444444444444446,-4.166666666666667
8732,,Somalia,5.1521,46.1996,2/25/20,0.0,0.0,0.0,26.611111111111114,31.888888888888893,21.38888888888889,26.11111111111111,31.722222222222218,19.777777777777775
8733,,South Africa,-30.5595,22.9375,2/25/20,0.0,0.0,0.0,16.944444444444443,23.111111111111107,10.666666666666668,21.44444444444444,26.999999999999996,15.833333333333332
8734,,Spain,40.0,-4.0,2/25/20,6.0,0.0,2.0,15.555555555555555,20.72222222222222,11.277777777777777,10.333333333333334,15.166666666666664,6.444444444444445
8735,,Sri Lanka,7.0,81.0,2/25/20,1.0,0.0,1.0,25.38888888888889,29.72222222222222,23.499999999999996,24.777777777777775,29.666666666666668,22.055555555555557
8736,,Sudan,12.8628,30.2176,2/25/20,0.0,0.0,0.0,27.88888888888889,34.72222222222222,20.666666666666668,24.388888888888893,31.999999999999996,16.11111111111111
8737,,Suriname,3.9193,-56.0278,2/25/20,0.0,0.0,0.0,25.72222222222222,30.0,23.88888888888889,25.444444444444443,28.88888888888889,23.61111111111111
8738,,Sweden,63.0,16.0,2/25/20,1.0,0.0,0.0,4.61111111111111,8.166666666666668,0.8888888888888896,-5.111111111111111,-2.055555555555555,-8.555555555555555
8739,,Switzerland,46.8182,8.2275,2/25/20,1.0,0.0,0.0,5.833333333333333,10.444444444444443,2.1111111111111094,-1.6666666666666665,2.388888888888887,-5.222222222222221
8740,,Taiwan*,23.7,121.0,2/25/20,31.0,1.0,5.0,21.888888888888893,25.05555555555555,18.833333333333336,15.61111111111111,18.499999999999996,12.5
8741,,Tanzania,-6.369,34.8888,2/25/20,0.0,0.0,0.0,22.333333333333336,27.88888888888889,17.444444444444443,23.388888888888886,29.222222222222218,18.833333333333336
8742,,Thailand,15.0,101.0,2/25/20,37.0,0.0,22.0,27.055555555555557,31.833333333333332,22.277777777777775,26.166666666666664,32.333333333333336,20.055555555555554
8743,,Togo,8.6195,0.8248,2/25/20,0.0,0.0,0.0,26.555555555555554,31.555555555555554,22.666666666666664,28.333333333333332,34.55555555555556,23.388888888888886
8744,,Trinidad and Tobago,10.6918,-61.2225,2/25/20,0.0,0.0,0.0,26.38888888888889,30.38888888888889,23.444444444444446,25.944444444444446,30.0,22.22222222222222
8745,,Tunisia,34.0,9.0,2/25/20,0.0,0.0,0.0,18.333333333333332,23.000000000000004,13.11111111111111,11.555555555555554,15.777777777777777,6.61111111111111
8746,,Turkey,38.9637,35.2433,2/25/20,0.0,0.0,0.0,12.333333333333334,17.72222222222222,7.000000000000001,3.3888888888888897,7.444444444444444,-0.5555555555555556
8747,,Uganda,1.0,32.0,2/25/20,0.0,0.0,0.0,21.5,27.111111111111107,15.499999999999998,22.333333333333336,28.833333333333336,15.88888888888889
8748,,Ukraine,48.3794,31.1656,2/25/20,0.0,0.0,0.0,8.666666666666668,12.833333333333334,4.61111111111111,-2.7777777777777777,0.055555555555556344,-5.944444444444444
8749,,United Arab Emirates,24.0,54.0,2/25/20,13.0,0.0,4.0,26.999999999999996,33.11111111111111,21.44444444444444,19.222222222222218,24.27777777777778,14.444444444444445
8750,Bermuda,United Kingdom,32.3078,-64.7505,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8751,Cayman Islands,United Kingdom,19.3133,-81.2546,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8752,Channel Islands,United Kingdom,49.3723,-2.3644,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8753,Gibraltar,United Kingdom,36.1408,-5.3536,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8754,Isle of Man,United Kingdom,54.2361,-4.5481,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8755,Montserrat,United Kingdom,16.7425,-62.1874,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8756,,United Kingdom,55.3781,-3.4360000000000004,2/25/20,13.0,0.0,8.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8757,,Uruguay,-32.5228,-55.7658,2/25/20,0.0,0.0,0.0,16.833333333333332,22.444444444444446,11.944444444444445,22.666666666666664,28.666666666666664,17.388888888888886
8758,,US,37.0902,-95.7129,2/25/20,51.0,0.0,6.0,,,,,,
8759,,Uzbekistan,41.3775,64.5853,2/25/20,0.0,0.0,0.0,13.944444444444445,19.833333333333336,6.722222222222223,1.6666666666666665,6.111111111111111,-3.6666666666666674
8760,,Venezuela,6.4238,-66.5897,2/25/20,0.0,0.0,0.0,24.666666666666668,29.944444444444446,20.611111111111107,24.166666666666664,29.777777777777775,19.444444444444443
8761,,Vietnam,16.0,108.0,2/25/20,16.0,0.0,16.0,24.72222222222222,28.777777777777775,21.38888888888889,21.5,25.611111111111107,17.944444444444443
8762,,Zambia,-15.4167,28.2833,2/25/20,0.0,0.0,0.0,20.999999999999996,27.388888888888886,14.277777777777779,22.333333333333336,27.166666666666668,17.166666666666664
8763,,Zimbabwe,-20.0,30.0,2/25/20,0.0,0.0,0.0,19.666666666666668,25.944444444444446,13.166666666666668,22.11111111111111,26.833333333333332,16.833333333333332
8764,,Dominica,15.415,-61.371,2/25/20,0.0,0.0,0.0,,,,,,
8765,,Grenada,12.1165,-61.678999999999995,2/25/20,0.0,0.0,0.0,26.11111111111111,29.666666666666668,23.444444444444446,25.555555555555554,28.88888888888889,22.5
8766,,Mozambique,-18.665695,35.529562,2/25/20,0.0,0.0,,23.722222222222225,29.333333333333332,19.27777777777778,25.999999999999996,30.666666666666668,21.833333333333332
8767,,Syria,34.802075,38.99681500000001,2/25/20,0.0,0.0,,17.72222222222222,23.61111111111111,12.555555555555555,8.555555555555555,13.055555555555555,4.444444444444445
8768,,Timor-Leste,-8.874217,125.727539,2/25/20,0.0,0.0,,24.055555555555554,31.11111111111111,24.444444444444443,24.333333333333332,31.11111111111111,25.555555555555554
8769,,Laos,19.856270000000002,102.495496,2/25/20,0.0,0.0,0.0,24.666666666666668,30.11111111111111,20.055555555555554,22.444444444444446,29.833333333333336,15.999999999999998
8770,,Libya,26.3351,17.228331,2/25/20,0.0,0.0,0.0,20.166666666666664,25.999999999999996,14.555555555555557,13.38888888888889,19.055555555555554,7.944444444444443
8771,,West Bank and Gaza,31.9522,35.2332,2/25/20,0.0,0.0,0.0,,,,,,
8772,,Guinea-Bissau,11.8037,-15.1804,2/25/20,0.0,0.0,0.0,26.999999999999996,31.22222222222222,22.666666666666664,26.611111111111114,32.388888888888886,20.666666666666668
8773,,Mali,17.570692,-3.996166000000001,2/25/20,0.0,0.0,0.0,28.388888888888886,34.0,23.388888888888886,26.38888888888889,33.166666666666664,20.27777777777778
8774,,Saint Kitts and Nevis,17.357822,-62.782998,2/25/20,0.0,0.0,0.0,26.333333333333336,29.388888888888893,23.444444444444446,24.333333333333332,26.38888888888889,21.833333333333332
8775,Northwest Territories,Canada,64.8255,-124.8457,2/25/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8776,Yukon,Canada,64.2823,-135.0,2/25/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8777,,Kosovo,42.602636,20.902977,2/25/20,0.0,0.0,0.0,,,,,,
8778,,Burma,21.9162,95.956,2/25/20,0.0,0.0,0.0,25.833333333333332,30.555555555555554,20.33333333333333,23.61111111111111,30.555555555555554,15.38888888888889
8779,Anguilla,United Kingdom,18.2206,-63.0686,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8780,British Virgin Islands,United Kingdom,18.4207,-64.64,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8781,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/25/20,0.0,0.0,0.0,9.333333333333332,12.944444444444443,6.0555555555555545,4.222222222222223,7.111111111111109,1.4444444444444453
8782,,Botswana,-22.3285,24.6849,2/25/20,0.0,0.0,0.0,20.944444444444446,28.88888888888889,13.666666666666668,24.888888888888886,31.166666666666664,18.94444444444444
8783,,Burundi,-3.3731,29.9189,2/25/20,0.0,0.0,0.0,20.0,25.33333333333333,15.111111111111112,20.166666666666664,25.05555555555555,15.61111111111111
8784,,Sierra Leone,8.460555000000001,-11.779889,2/25/20,0.0,0.0,0.0,26.11111111111111,30.27777777777778,22.555555555555554,26.999999999999996,32.55555555555555,22.444444444444446
8785,,Afghanistan,33.0,65.0,2/26/20,1.0,0.0,0.0,14.055555555555554,22.277777777777775,8.055555555555555,2.999999999999999,10.277777777777777,-1.3333333333333326
8786,,Albania,41.1533,20.1683,2/26/20,0.0,0.0,0.0,14.166666666666666,19.166666666666668,11.222222222222223,6.833333333333331,10.88888888888889,4.61111111111111
8787,,Algeria,28.0339,1.6596,2/26/20,1.0,0.0,0.0,17.444444444444443,24.0,12.222222222222221,10.444444444444443,16.5,5.666666666666668
8788,,Andorra,42.5063,1.5218,2/26/20,0.0,0.0,0.0,5.666666666666668,10.222222222222221,0.9999999999999984,-0.8888888888888896,2.833333333333334,-4.888888888888889
8789,,Angola,-11.2027,17.8739,2/26/20,0.0,0.0,0.0,21.277777777777775,27.77777777777778,15.88888888888889,22.666666666666664,28.111111111111107,18.166666666666668
8790,,Antigua and Barbuda,17.0608,-61.7964,2/26/20,0.0,0.0,0.0,26.44444444444444,28.555555555555557,23.88888888888889,24.611111111111107,27.277777777777775,22.333333333333336
8791,,Argentina,-38.4161,-63.6167,2/26/20,0.0,0.0,0.0,17.388888888888886,22.83333333333333,10.277777777777777,22.944444444444443,28.61111111111111,15.72222222222222
8792,,Armenia,40.0691,45.0382,2/26/20,0.0,0.0,0.0,7.055555555555557,13.944444444444445,0.38888888888889045,-4.500000000000001,1.8333333333333317,-10.666666666666666
8793,Australian Capital Territory,Australia,-35.4735,149.0124,2/26/20,0.0,0.0,0.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8794,New South Wales,Australia,-33.8688,151.2093,2/26/20,4.0,0.0,4.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8795,Northern Territory,Australia,-12.4634,130.8456,2/26/20,0.0,0.0,0.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8796,Queensland,Australia,-28.0167,153.4,2/26/20,5.0,0.0,1.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8797,South Australia,Australia,-34.9285,138.6007,2/26/20,2.0,0.0,2.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8798,Tasmania,Australia,-41.4545,145.9707,2/26/20,0.0,0.0,0.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8799,Victoria,Australia,-37.8136,144.9631,2/26/20,4.0,0.0,4.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8800,Western Australia,Australia,-31.9505,115.8605,2/26/20,0.0,0.0,0.0,17.444444444444443,23.444444444444446,11.61111111111111,22.83333333333333,29.0,16.88888888888889
8801,,Austria,47.5162,14.5501,2/26/20,2.0,0.0,0.0,7.000000000000001,12.333333333333334,2.999999999999999,-1.3333333333333326,3.611111111111111,-4.666666666666666
8802,,Azerbaijan,40.1431,47.5769,2/26/20,0.0,0.0,0.0,12.999999999999998,17.333333333333336,7.000000000000001,1.8333333333333317,5.222222222222221,-3.0555555555555554
8803,,Bahamas,25.0343,-77.3963,2/26/20,0.0,0.0,0.0,24.833333333333336,28.499999999999996,21.888888888888893,21.722222222222218,25.222222222222225,18.88888888888889
8804,,Bahrain,26.0275,50.55,2/26/20,33.0,0.0,0.0,25.833333333333332,29.611111111111107,23.388888888888886,17.5,20.833333333333332,15.277777777777777
8805,,Bangladesh,23.685,90.3563,2/26/20,0.0,0.0,0.0,25.33333333333333,29.944444444444446,20.72222222222222,21.11111111111111,27.77777777777778,14.666666666666666
8806,,Belize,13.1939,-59.5432,2/26/20,0.0,0.0,0.0,,,,,,
8807,,Belarus,53.7098,27.9534,2/26/20,0.0,0.0,0.0,5.9444444444444455,10.944444444444446,2.5,-5.444444444444445,-1.1111111111111112,-7.666666666666667
8808,,Belgium,50.8333,4.0,2/26/20,1.0,0.0,1.0,9.333333333333332,13.055555555555555,5.555555555555555,2.2222222222222223,5.222222222222221,-0.777777777777777
8809,,Benin,9.3077,2.3158,2/26/20,0.0,0.0,0.0,26.944444444444443,32.05555555555556,22.444444444444446,28.666666666666664,34.888888888888886,23.000000000000004
8810,,Bhutan,27.5142,90.4336,2/26/20,0.0,0.0,0.0,15.61111111111111,20.999999999999996,10.277777777777777,9.611111111111109,15.555555555555555,3.611111111111111
8811,,Bolivia,-16.2902,-63.5887,2/26/20,0.0,0.0,0.0,17.166666666666664,24.555555555555557,10.333333333333334,18.722222222222225,24.777777777777775,13.166666666666668
8812,,Bosnia and Herzegovina,43.9159,17.6791,2/26/20,0.0,0.0,0.0,9.888888888888888,14.11111111111111,5.888888888888889,1.6111111111111103,5.055555555555556,-1.4999999999999996
8813,,Brazil,-14.235,-51.9253,2/26/20,1.0,0.0,0.0,24.499999999999996,30.833333333333332,19.944444444444446,25.500000000000004,31.611111111111114,20.999999999999996
8814,,Brunei,4.5353,114.7277,2/26/20,0.0,0.0,0.0,27.22222222222222,30.833333333333332,23.333333333333332,26.944444444444443,30.0,23.61111111111111
8815,,Bulgaria,42.7339,25.4858,2/26/20,0.0,0.0,0.0,9.666666666666666,15.166666666666664,6.333333333333332,0.38888888888889045,4.944444444444444,-3.777777777777778
8816,,Burkina Faso,12.2383,-1.5616,2/26/20,0.0,0.0,0.0,28.27777777777778,34.111111111111114,22.5,27.722222222222225,35.38888888888889,20.833333333333332
8817,,Cabo Verde,16.5388,-23.0418,2/26/20,0.0,0.0,0.0,22.666666666666664,26.666666666666664,21.11111111111111,20.33333333333333,24.499999999999996,18.055555555555554
8818,,Cambodia,11.55,104.9167,2/26/20,1.0,0.0,1.0,26.999999999999996,31.999999999999996,23.22222222222222,26.611111111111114,32.55555555555555,21.611111111111114
8819,,Cameroon,3.8480000000000003,11.5021,2/26/20,0.0,0.0,0.0,23.833333333333336,29.0,18.94444444444444,24.944444444444446,31.055555555555557,18.555555555555557
8820,Alberta,Canada,53.9333,-116.5765,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8821,British Columbia,Canada,49.2827,-123.1207,2/26/20,7.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8822,Grand Princess,Canada,37.6489,-122.6655,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8823,Manitoba,Canada,53.7609,-98.8139,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8824,New Brunswick,Canada,46.5653,-66.4619,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8825,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8826,Nova Scotia,Canada,44.681999999999995,-63.7443,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8827,Ontario,Canada,51.2538,-85.3232,2/26/20,4.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8828,Prince Edward Island,Canada,46.5107,-63.4168,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8829,Quebec,Canada,52.9399,-73.5491,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8830,Saskatchewan,Canada,52.9399,-106.4509,2/26/20,0.0,0.0,,3.333333333333333,8.444444444444446,-1.7777777777777772,-9.166666666666666,-4.055555555555556,-14.166666666666666
8831,,Central African Republic,6.6111,20.9394,2/26/20,0.0,0.0,0.0,24.888888888888886,31.611111111111114,19.333333333333332,26.22222222222222,34.72222222222222,19.055555555555554
8832,,Chad,15.4542,18.7322,2/26/20,0.0,0.0,0.0,27.277777777777775,35.55555555555556,20.666666666666668,26.277777777777775,36.44444444444444,17.555555555555557
8833,,Chile,-35.6751,-71.543,2/26/20,0.0,0.0,0.0,12.277777777777779,17.666666666666664,8.277777777777777,16.5,22.77777777777778,11.888888888888888
8834,Anhui,China,31.8257,117.2264,2/26/20,989.0,6.0,744.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8835,Beijing,China,40.1824,116.4142,2/26/20,400.0,4.0,235.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8836,Chongqing,China,30.0572,107.874,2/26/20,576.0,6.0,384.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8837,Fujian,China,26.0789,117.9874,2/26/20,294.0,1.0,218.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8838,Gansu,China,37.8099,101.0583,2/26/20,91.0,2.0,81.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8839,Guangdong,China,23.3417,113.4244,2/26/20,1347.0,7.0,851.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8840,Guangxi,China,23.8298,108.7881,2/26/20,252.0,2.0,147.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8841,Guizhou,China,26.8154,106.8748,2/26/20,146.0,2.0,104.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8842,Hainan,China,19.1959,109.7453,2/26/20,168.0,5.0,129.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8843,Hebei,China,39.549,116.1306,2/26/20,312.0,6.0,261.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8844,Heilongjiang,China,47.861999999999995,127.7615,2/26/20,480.0,12.0,249.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8845,Henan,China,33.882,113.61399999999999,2/26/20,1271.0,19.0,1033.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8846,Hong Kong,China,22.3,114.2,2/26/20,91.0,2.0,24.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8847,Hubei,China,30.9756,112.2707,2/26/20,65187.0,2615.0,20969.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8848,Hunan,China,27.6104,111.7088,2/26/20,1016.0,4.0,783.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8849,Inner Mongolia,China,44.0935,113.9448,2/26/20,75.0,0.0,38.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8850,Jiangsu,China,32.9711,119.455,2/26/20,631.0,0.0,478.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8851,Jiangxi,China,27.614,115.7221,2/26/20,934.0,1.0,719.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8852,Jilin,China,43.6661,126.1923,2/26/20,93.0,1.0,65.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8853,Liaoning,China,41.2956,122.6085,2/26/20,121.0,1.0,88.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8854,Macau,China,22.1667,113.55,2/26/20,10.0,0.0,7.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8855,Ningxia,China,37.2692,106.1655,2/26/20,71.0,0.0,65.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8856,Qinghai,China,35.7452,95.9956,2/26/20,18.0,0.0,18.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8857,Shaanxi,China,35.1917,108.8701,2/26/20,245.0,1.0,192.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8858,Shandong,China,36.3427,118.1498,2/26/20,756.0,6.0,377.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8859,Shanghai,China,31.201999999999998,121.4491,2/26/20,337.0,3.0,272.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8860,Shanxi,China,37.5777,112.2922,2/26/20,133.0,0.0,104.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8861,Sichuan,China,30.6171,102.7103,2/26/20,531.0,3.0,307.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8862,Tianjin,China,39.3054,117.323,2/26/20,135.0,3.0,96.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
8863,Tibet,China,31.6927,88.0924,2/26/20,1.0,0.0,1.0,12.944444444444443,16.61111111111111,6.166666666666667,1.555555555555554,5.333333333333334,-5.333333333333334
